Entity,Code,Date,Daily confirmed cases (cases)
Sudan,SDN,"Apr 10, 2020",0
Sudan,SDN,"Apr 11, 2020",1
Sudan,SDN,"Apr 12, 2020",4
Sudan,SDN,"Apr 13, 2020",0
Sudan,SDN,"Apr 14, 2020",10
Sudan,SDN,"Apr 15, 2020",3
Sudan,SDN,"Apr 16, 2020",0
Sudan,SDN,"Apr 17, 2020",0
Sudan,SDN,"Apr 18, 2020",0
Sudan,SDN,"Apr 19, 2020",34
Sudan,SDN,"Apr 20, 2020",0
Sudan,SDN,"Apr 21, 2020",26
Sudan,SDN,"Apr 22, 2020",15
Sudan,SDN,"Apr 23, 2020",33
Sudan,SDN,"Apr 24, 2020",22
Sudan,SDN,"Apr 25, 2020",12
Sudan,SDN,"Apr 26, 2020",39
Sudan,SDN,"Apr 27, 2020",24
Sudan,SDN,"Apr 28, 2020",38
Sudan,SDN,"Apr 29, 2020",43
Sudan,SDN,"Apr 30, 2020",57
Sudan,SDN,"May 1, 2020",67
Sudan,SDN,"May 2, 2020",0
Sudan,SDN,"May 3, 2020",150
Sudan,SDN,"May 4, 2020",86
Sudan,SDN,"May 5, 2020",0
Sudan,SDN,"May 6, 2020",100
Sudan,SDN,"May 7, 2020",74
Sudan,SDN,"May 8, 2020",78
Sudan,SDN,"May 9, 2020",181
Sudan,SDN,"May 10, 2020",53
Sudan,SDN,"May 11, 2020",199
Sudan,SDN,"May 12, 2020",163
Sudan,SDN,"May 13, 2020",135
Sudan,SDN,"May 14, 2020",157
Sudan,SDN,"May 15, 2020",146
Sudan,SDN,"May 16, 2020",0
Sudan,SDN,"May 17, 2020",0
Sudan,SDN,"May 18, 2020",325
Sudan,SDN,"May 19, 2020",302
Sudan,SDN,"May 20, 2020",0
Sudan,SDN,"May 21, 2020",137
Sudan,SDN,"May 22, 2020",410
Sudan,SDN,"May 23, 2020",240
Sudan,SDN,"May 24, 2020",250
Sudan,SDN,"May 25, 2020",6
Sudan,SDN,"May 26, 2020",192
Sudan,SDN,"May 27, 2020",150
Sudan,SDN,"May 28, 2020",170
Sudan,SDN,"May 29, 2020",200
Sudan,SDN,"May 30, 2020",175
Sudan,SDN,"May 31, 2020",279
Sudan,SDN,"Jun 1, 2020",226
Sudan,SDN,"Jun 2, 2020",147
Sudan,SDN,"Jun 3, 2020",137
Sudan,SDN,"Jun 4, 2020",0
Sudan,SDN,"Jun 5, 2020",189
Sudan,SDN,"Jun 6, 2020",215
Sudan,SDN,"Jun 7, 2020",151
Sudan,SDN,"Jun 8, 2020",218
Sudan,SDN,"Jun 9, 2020",159
Sudan,SDN,"Jun 10, 2020",0
Sudan,SDN,"Jun 11, 2020",185
Sudan,SDN,"Jun 12, 2020",303
Sudan,SDN,"Jun 13, 2020",149
Sudan,SDN,"Jun 14, 2020",0
Sudan,SDN,"Jun 15, 2020",341
Suriname,SUR,"Mar 15, 2020",1
Suriname,SUR,"Mar 21, 2020",0
Suriname,SUR,"Mar 22, 2020",4
Suriname,SUR,"Mar 23, 2020",0
Suriname,SUR,"Mar 24, 2020",1
Suriname,SUR,"Mar 25, 2020",2
Suriname,SUR,"Mar 26, 2020",0
Suriname,SUR,"Mar 27, 2020",0
Suriname,SUR,"Mar 28, 2020",0
Suriname,SUR,"Mar 29, 2020",0
Suriname,SUR,"Mar 30, 2020",0
Suriname,SUR,"Mar 31, 2020",0
Suriname,SUR,"Apr 1, 2020",2
Suriname,SUR,"Apr 2, 2020",0
Suriname,SUR,"Apr 3, 2020",0
Suriname,SUR,"Apr 4, 2020",0
Suriname,SUR,"Apr 5, 2020",0
Suriname,SUR,"Apr 6, 2020",0
Suriname,SUR,"Apr 7, 2020",0
Suriname,SUR,"Apr 8, 2020",0
Suriname,SUR,"Apr 9, 2020",0
Suriname,SUR,"Apr 10, 2020",0
Suriname,SUR,"Apr 11, 2020",0
Suriname,SUR,"Apr 12, 2020",0
Suriname,SUR,"Apr 13, 2020",0
Suriname,SUR,"Apr 14, 2020",0
Suriname,SUR,"Apr 15, 2020",0
Suriname,SUR,"Apr 16, 2020",0
Suriname,SUR,"Apr 17, 2020",0
Suriname,SUR,"Apr 18, 2020",0
Suriname,SUR,"Apr 19, 2020",0
Suriname,SUR,"Apr 20, 2020",0
Suriname,SUR,"Apr 21, 2020",0
Suriname,SUR,"Apr 22, 2020",0
Suriname,SUR,"Apr 23, 2020",0
Suriname,SUR,"Apr 24, 2020",0
Suriname,SUR,"Apr 25, 2020",0
Suriname,SUR,"Apr 26, 2020",0
Suriname,SUR,"Apr 27, 2020",0
Suriname,SUR,"Apr 28, 2020",0
Suriname,SUR,"Apr 29, 2020",0
Suriname,SUR,"Apr 30, 2020",0
Suriname,SUR,"May 1, 2020",0
Suriname,SUR,"May 2, 2020",0
Suriname,SUR,"May 3, 2020",0
Suriname,SUR,"May 4, 2020",0
Suriname,SUR,"May 5, 2020",0
Suriname,SUR,"May 6, 2020",0
Suriname,SUR,"May 7, 2020",0
Suriname,SUR,"May 8, 2020",0
Suriname,SUR,"May 9, 2020",0
Suriname,SUR,"May 10, 2020",0
Suriname,SUR,"May 11, 2020",0
Suriname,SUR,"May 12, 2020",0
Suriname,SUR,"May 13, 2020",0
Suriname,SUR,"May 14, 2020",0
Suriname,SUR,"May 15, 2020",0
Suriname,SUR,"May 16, 2020",0
Suriname,SUR,"May 17, 2020",0
Suriname,SUR,"May 18, 2020",0
Suriname,SUR,"May 19, 2020",1
Suriname,SUR,"May 20, 2020",0
Suriname,SUR,"May 21, 2020",0
Suriname,SUR,"May 22, 2020",0
Suriname,SUR,"May 23, 2020",0
Suriname,SUR,"May 24, 2020",0
Suriname,SUR,"May 25, 2020",0
Suriname,SUR,"May 26, 2020",0
Suriname,SUR,"May 27, 2020",0
Suriname,SUR,"May 28, 2020",1
Suriname,SUR,"May 29, 2020",0
Suriname,SUR,"May 30, 2020",0
Suriname,SUR,"May 31, 2020",2
Suriname,SUR,"Jun 1, 2020",9
Suriname,SUR,"Jun 2, 2020",21
Suriname,SUR,"Jun 3, 2020",10
Suriname,SUR,"Jun 4, 2020",20
Suriname,SUR,"Jun 5, 2020",8
Suriname,SUR,"Jun 6, 2020",9
Suriname,SUR,"Jun 7, 2020",9
Suriname,SUR,"Jun 8, 2020",22
Suriname,SUR,"Jun 9, 2020",8
Suriname,SUR,"Jun 10, 2020",7
Suriname,SUR,"Jun 11, 2020",0
Suriname,SUR,"Jun 12, 2020",31
Suriname,SUR,"Jun 13, 2020",19
Suriname,SUR,"Jun 14, 2020",9
Suriname,SUR,"Jun 15, 2020",12
Swaziland,SWZ,"Mar 15, 2020",1
Swaziland,SWZ,"Mar 16, 2020",0
Swaziland,SWZ,"Mar 17, 2020",0
Swaziland,SWZ,"Mar 18, 2020",0
Swaziland,SWZ,"Mar 19, 2020",0
Swaziland,SWZ,"Mar 20, 2020",0
Swaziland,SWZ,"Mar 21, 2020",0
Swaziland,SWZ,"Mar 22, 2020",0
Swaziland,SWZ,"Mar 23, 2020",3
Swaziland,SWZ,"Mar 24, 2020",0
Swaziland,SWZ,"Mar 25, 2020",0
Swaziland,SWZ,"Mar 26, 2020",0
Swaziland,SWZ,"Mar 27, 2020",2
Swaziland,SWZ,"Mar 28, 2020",3
Swaziland,SWZ,"Mar 29, 2020",0
Swaziland,SWZ,"Mar 30, 2020",0
Swaziland,SWZ,"Mar 31, 2020",0
Swaziland,SWZ,"Apr 1, 2020",0
Swaziland,SWZ,"Apr 2, 2020",0
Swaziland,SWZ,"Apr 3, 2020",0
Swaziland,SWZ,"Apr 4, 2020",0
Swaziland,SWZ,"Apr 5, 2020",0
Swaziland,SWZ,"Apr 6, 2020",0
Swaziland,SWZ,"Apr 7, 2020",1
Swaziland,SWZ,"Apr 8, 2020",0
Swaziland,SWZ,"Apr 9, 2020",2
Swaziland,SWZ,"Apr 10, 2020",0
Swaziland,SWZ,"Apr 11, 2020",0
Swaziland,SWZ,"Apr 12, 2020",2
Swaziland,SWZ,"Apr 13, 2020",0
Swaziland,SWZ,"Apr 14, 2020",1
Swaziland,SWZ,"Apr 15, 2020",0
Swaziland,SWZ,"Apr 16, 2020",1
Swaziland,SWZ,"Apr 17, 2020",0
Swaziland,SWZ,"Apr 18, 2020",3
Swaziland,SWZ,"Apr 19, 2020",0
Swaziland,SWZ,"Apr 20, 2020",3
Swaziland,SWZ,"Apr 21, 2020",2
Swaziland,SWZ,"Apr 22, 2020",0
Swaziland,SWZ,"Apr 23, 2020",7
Swaziland,SWZ,"Apr 24, 2020",1
Swaziland,SWZ,"Apr 25, 2020",8
Swaziland,SWZ,"Apr 26, 2020",0
Swaziland,SWZ,"Apr 27, 2020",19
Swaziland,SWZ,"Apr 28, 2020",6
Swaziland,SWZ,"Apr 29, 2020",6
Swaziland,SWZ,"Apr 30, 2020",20
Swaziland,SWZ,"May 1, 2020",9
Swaziland,SWZ,"May 2, 2020",6
Swaziland,SWZ,"May 3, 2020",2
Swaziland,SWZ,"May 4, 2020",4
Swaziland,SWZ,"May 5, 2020",4
Swaziland,SWZ,"May 6, 2020",0
Swaziland,SWZ,"May 7, 2020",7
Swaziland,SWZ,"May 8, 2020",30
Swaziland,SWZ,"May 9, 2020",6
Swaziland,SWZ,"May 10, 2020",4
Swaziland,SWZ,"May 11, 2020",9
Swaziland,SWZ,"May 12, 2020",3
Swaziland,SWZ,"May 13, 2020",9
Swaziland,SWZ,"May 14, 2020",3
Swaziland,SWZ,"May 15, 2020",0
Swaziland,SWZ,"May 16, 2020",3
Swaziland,SWZ,"May 17, 2020",12
Swaziland,SWZ,"May 18, 2020",1
Swaziland,SWZ,"May 19, 2020",0
Swaziland,SWZ,"May 20, 2020",5
Swaziland,SWZ,"May 21, 2020",9
Swaziland,SWZ,"May 22, 2020",3
Swaziland,SWZ,"May 23, 2020",0
Swaziland,SWZ,"May 24, 2020",18
Swaziland,SWZ,"May 25, 2020",12
Swaziland,SWZ,"May 26, 2020",6
Swaziland,SWZ,"May 27, 2020",5
Swaziland,SWZ,"May 28, 2020",11
Swaziland,SWZ,"May 29, 2020",7
Swaziland,SWZ,"May 30, 2020",0
Swaziland,SWZ,"May 31, 2020",4
Swaziland,SWZ,"Jun 1, 2020",2
Swaziland,SWZ,"Jun 2, 2020",8
Swaziland,SWZ,"Jun 3, 2020",0
Swaziland,SWZ,"Jun 4, 2020",2
Swaziland,SWZ,"Jun 5, 2020",5
Swaziland,SWZ,"Jun 6, 2020",5
Swaziland,SWZ,"Jun 7, 2020",17
Swaziland,SWZ,"Jun 8, 2020",11
Swaziland,SWZ,"Jun 9, 2020",7
Swaziland,SWZ,"Jun 10, 2020",31
Swaziland,SWZ,"Jun 11, 2020",27
Swaziland,SWZ,"Jun 12, 2020",51
Swaziland,SWZ,"Jun 13, 2020",23
Swaziland,SWZ,"Jun 14, 2020",14
Swaziland,SWZ,"Jun 15, 2020",4
Sweden,SWE,"Dec 31, 2019",0
Sweden,SWE,"Jan 1, 2020",0
Sweden,SWE,"Jan 2, 2020",0
Sweden,SWE,"Jan 3, 2020",0
Sweden,SWE,"Jan 4, 2020",0
Sweden,SWE,"Jan 5, 2020",0
Sweden,SWE,"Jan 6, 2020",0
Sweden,SWE,"Jan 7, 2020",0
Sweden,SWE,"Jan 8, 2020",0
Sweden,SWE,"Jan 9, 2020",0
Sweden,SWE,"Jan 10, 2020",0
Sweden,SWE,"Jan 11, 2020",0
Sweden,SWE,"Jan 12, 2020",0
Sweden,SWE,"Jan 13, 2020",0
Sweden,SWE,"Jan 14, 2020",0
Sweden,SWE,"Jan 15, 2020",0
Sweden,SWE,"Jan 16, 2020",0
Sweden,SWE,"Jan 17, 2020",0
Sweden,SWE,"Jan 18, 2020",0
Sweden,SWE,"Jan 19, 2020",0
Sweden,SWE,"Jan 20, 2020",0
Sweden,SWE,"Jan 21, 2020",0
Sweden,SWE,"Jan 22, 2020",0
Sweden,SWE,"Jan 23, 2020",0
Sweden,SWE,"Jan 24, 2020",0
Sweden,SWE,"Jan 25, 2020",0
Sweden,SWE,"Jan 26, 2020",0
Sweden,SWE,"Jan 27, 2020",0
Sweden,SWE,"Jan 28, 2020",0
Sweden,SWE,"Jan 29, 2020",0
Sweden,SWE,"Jan 30, 2020",0
Sweden,SWE,"Jan 31, 2020",0
Sweden,SWE,"Feb 1, 2020",1
Sweden,SWE,"Feb 2, 2020",0
Sweden,SWE,"Feb 3, 2020",0
Sweden,SWE,"Feb 4, 2020",0
Sweden,SWE,"Feb 5, 2020",0
Sweden,SWE,"Feb 6, 2020",0
Sweden,SWE,"Feb 7, 2020",0
Sweden,SWE,"Feb 8, 2020",0
Sweden,SWE,"Feb 9, 2020",0
Sweden,SWE,"Feb 10, 2020",0
Sweden,SWE,"Feb 11, 2020",0
Sweden,SWE,"Feb 12, 2020",0
Sweden,SWE,"Feb 13, 2020",0
Sweden,SWE,"Feb 14, 2020",0
Sweden,SWE,"Feb 15, 2020",0
Sweden,SWE,"Feb 16, 2020",0
Sweden,SWE,"Feb 17, 2020",0
Sweden,SWE,"Feb 18, 2020",0
Sweden,SWE,"Feb 19, 2020",0
Sweden,SWE,"Feb 20, 2020",0
Sweden,SWE,"Feb 21, 2020",0
Sweden,SWE,"Feb 22, 2020",0
Sweden,SWE,"Feb 23, 2020",0
Sweden,SWE,"Feb 24, 2020",0
Sweden,SWE,"Feb 25, 2020",0
Sweden,SWE,"Feb 26, 2020",0
Sweden,SWE,"Feb 27, 2020",1
Sweden,SWE,"Feb 28, 2020",5
Sweden,SWE,"Feb 29, 2020",5
Sweden,SWE,"Mar 1, 2020",1
Sweden,SWE,"Mar 2, 2020",1
Sweden,SWE,"Mar 3, 2020",1
Sweden,SWE,"Mar 4, 2020",9
Sweden,SWE,"Mar 5, 2020",11
Sweden,SWE,"Mar 6, 2020",26
Sweden,SWE,"Mar 7, 2020",76
Sweden,SWE,"Mar 8, 2020",24
Sweden,SWE,"Mar 9, 2020",42
Sweden,SWE,"Mar 10, 2020",45
Sweden,SWE,"Mar 11, 2020",78
Sweden,SWE,"Mar 12, 2020",136
Sweden,SWE,"Mar 13, 2020",158
Sweden,SWE,"Mar 14, 2020",155
Sweden,SWE,"Mar 15, 2020",149
Sweden,SWE,"Mar 16, 2020",108
Sweden,SWE,"Mar 17, 2020",89
Sweden,SWE,"Mar 18, 2020",46
Sweden,SWE,"Mar 19, 2020",134
Sweden,SWE,"Mar 20, 2020",122
Sweden,SWE,"Mar 21, 2020",200
Sweden,SWE,"Mar 22, 2020",123
Sweden,SWE,"Mar 23, 2020",160
Sweden,SWE,"Mar 24, 2020",110
Sweden,SWE,"Mar 25, 2020",256
Sweden,SWE,"Mar 26, 2020",238
Sweden,SWE,"Mar 27, 2020",296
Sweden,SWE,"Mar 28, 2020",240
Sweden,SWE,"Mar 29, 2020",401
Sweden,SWE,"Mar 30, 2020",253
Sweden,SWE,"Mar 31, 2020",328
Sweden,SWE,"Apr 1, 2020",407
Sweden,SWE,"Apr 2, 2020",512
Sweden,SWE,"Apr 3, 2020",519
Sweden,SWE,"Apr 4, 2020",612
Sweden,SWE,"Apr 5, 2020",365
Sweden,SWE,"Apr 6, 2020",387
Sweden,SWE,"Apr 7, 2020",376
Sweden,SWE,"Apr 8, 2020",487
Sweden,SWE,"Apr 9, 2020",726
Sweden,SWE,"Apr 10, 2020",722
Sweden,SWE,"Apr 11, 2020",544
Sweden,SWE,"Apr 12, 2020",466
Sweden,SWE,"Apr 13, 2020",332
Sweden,SWE,"Apr 14, 2020",465
Sweden,SWE,"Apr 15, 2020",497
Sweden,SWE,"Apr 16, 2020",482
Sweden,SWE,"Apr 17, 2020",613
Sweden,SWE,"Apr 18, 2020",676
Sweden,SWE,"Apr 19, 2020",606
Sweden,SWE,"Apr 20, 2020",563
Sweden,SWE,"Apr 21, 2020",392
Sweden,SWE,"Apr 22, 2020",545
Sweden,SWE,"Apr 23, 2020",682
Sweden,SWE,"Apr 24, 2020",751
Sweden,SWE,"Apr 25, 2020",812
Sweden,SWE,"Apr 26, 2020",610
Sweden,SWE,"Apr 27, 2020",463
Sweden,SWE,"Apr 28, 2020",286
Sweden,SWE,"Apr 29, 2020",695
Sweden,SWE,"Apr 30, 2020",681
Sweden,SWE,"May 1, 2020",790
Sweden,SWE,"May 2, 2020",428
Sweden,SWE,"May 3, 2020",562
Sweden,SWE,"May 4, 2020",235
Sweden,SWE,"May 5, 2020",404
Sweden,SWE,"May 6, 2020",495
Sweden,SWE,"May 7, 2020",702
Sweden,SWE,"May 8, 2020",705
Sweden,SWE,"May 9, 2020",642
Sweden,SWE,"May 10, 2020",656
Sweden,SWE,"May 11, 2020",401
Sweden,SWE,"May 12, 2020",348
Sweden,SWE,"May 13, 2020",602
Sweden,SWE,"May 14, 2020",637
Sweden,SWE,"May 15, 2020",673
Sweden,SWE,"May 16, 2020",625
Sweden,SWE,"May 17, 2020",470
Sweden,SWE,"May 18, 2020",466
Sweden,SWE,"May 19, 2020",234
Sweden,SWE,"May 20, 2020",422
Sweden,SWE,"May 21, 2020",724
Sweden,SWE,"May 22, 2020",649
Sweden,SWE,"May 23, 2020",637
Sweden,SWE,"May 24, 2020",379
Sweden,SWE,"May 25, 2020",271
Sweden,SWE,"May 26, 2020",384
Sweden,SWE,"May 27, 2020",597
Sweden,SWE,"May 28, 2020",648
Sweden,SWE,"May 29, 2020",639
Sweden,SWE,"May 30, 2020",749
Sweden,SWE,"May 31, 2020",637
Sweden,SWE,"Jun 1, 2020",429
Sweden,SWE,"Jun 2, 2020",272
Sweden,SWE,"Jun 3, 2020",775
Sweden,SWE,"Jun 4, 2020",2214
Sweden,SWE,"Jun 5, 2020",1080
Sweden,SWE,"Jun 6, 2020",1056
Sweden,SWE,"Jun 7, 2020",948
Sweden,SWE,"Jun 8, 2020",843
Sweden,SWE,"Jun 9, 2020",403
Sweden,SWE,"Jun 10, 2020",791
Sweden,SWE,"Jun 11, 2020",890
Sweden,SWE,"Jun 12, 2020",1474
Sweden,SWE,"Jun 13, 2020",1396
Sweden,SWE,"Jun 14, 2020",1247
Sweden,SWE,"Jun 15, 2020",683
Switzerland,CHE,"Dec 31, 2019",0
Switzerland,CHE,"Jan 1, 2020",0
Switzerland,CHE,"Jan 2, 2020",0
Switzerland,CHE,"Jan 3, 2020",0
Switzerland,CHE,"Jan 4, 2020",0
Switzerland,CHE,"Jan 5, 2020",0
Switzerland,CHE,"Jan 6, 2020",0
Switzerland,CHE,"Jan 7, 2020",0
Switzerland,CHE,"Jan 8, 2020",0
Switzerland,CHE,"Jan 9, 2020",0
Switzerland,CHE,"Jan 10, 2020",0
Switzerland,CHE,"Jan 11, 2020",0
Switzerland,CHE,"Jan 12, 2020",0
Switzerland,CHE,"Jan 13, 2020",0
Switzerland,CHE,"Jan 14, 2020",0
Switzerland,CHE,"Jan 15, 2020",0
Switzerland,CHE,"Jan 16, 2020",0
Switzerland,CHE,"Jan 17, 2020",0
Switzerland,CHE,"Jan 18, 2020",0
Switzerland,CHE,"Jan 19, 2020",0
Switzerland,CHE,"Jan 20, 2020",0
Switzerland,CHE,"Jan 21, 2020",0
Switzerland,CHE,"Jan 22, 2020",0
Switzerland,CHE,"Jan 23, 2020",0
Switzerland,CHE,"Jan 24, 2020",0
Switzerland,CHE,"Jan 25, 2020",0
Switzerland,CHE,"Jan 26, 2020",0
Switzerland,CHE,"Jan 27, 2020",0
Switzerland,CHE,"Jan 28, 2020",0
Switzerland,CHE,"Jan 29, 2020",0
Switzerland,CHE,"Jan 30, 2020",0
Switzerland,CHE,"Jan 31, 2020",0
Switzerland,CHE,"Feb 1, 2020",0
Switzerland,CHE,"Feb 2, 2020",0
Switzerland,CHE,"Feb 3, 2020",0
Switzerland,CHE,"Feb 4, 2020",0
Switzerland,CHE,"Feb 5, 2020",0
Switzerland,CHE,"Feb 6, 2020",0
Switzerland,CHE,"Feb 7, 2020",0
Switzerland,CHE,"Feb 8, 2020",0
Switzerland,CHE,"Feb 9, 2020",0
Switzerland,CHE,"Feb 10, 2020",0
Switzerland,CHE,"Feb 11, 2020",0
Switzerland,CHE,"Feb 12, 2020",0
Switzerland,CHE,"Feb 13, 2020",0
Switzerland,CHE,"Feb 14, 2020",0
Switzerland,CHE,"Feb 15, 2020",0
Switzerland,CHE,"Feb 16, 2020",0
Switzerland,CHE,"Feb 17, 2020",0
Switzerland,CHE,"Feb 18, 2020",0
Switzerland,CHE,"Feb 19, 2020",0
Switzerland,CHE,"Feb 20, 2020",0
Switzerland,CHE,"Feb 21, 2020",0
Switzerland,CHE,"Feb 22, 2020",0
Switzerland,CHE,"Feb 23, 2020",0
Switzerland,CHE,"Feb 24, 2020",0
Switzerland,CHE,"Feb 25, 2020",0
Switzerland,CHE,"Feb 26, 2020",1
Switzerland,CHE,"Feb 27, 2020",0
Switzerland,CHE,"Feb 28, 2020",7
Switzerland,CHE,"Feb 29, 2020",4
Switzerland,CHE,"Mar 1, 2020",6
Switzerland,CHE,"Mar 2, 2020",6
Switzerland,CHE,"Mar 3, 2020",6
Switzerland,CHE,"Mar 4, 2020",7
Switzerland,CHE,"Mar 5, 2020",20
Switzerland,CHE,"Mar 6, 2020",30
Switzerland,CHE,"Mar 7, 2020",122
Switzerland,CHE,"Mar 8, 2020",55
Switzerland,CHE,"Mar 9, 2020",68
Switzerland,CHE,"Mar 10, 2020",42
Switzerland,CHE,"Mar 11, 2020",116
Switzerland,CHE,"Mar 12, 2020",152
Switzerland,CHE,"Mar 13, 2020",212
Switzerland,CHE,"Mar 14, 2020",267
Switzerland,CHE,"Mar 15, 2020",238
Switzerland,CHE,"Mar 16, 2020",841
Switzerland,CHE,"Mar 17, 2020",0
Switzerland,CHE,"Mar 18, 2020",450
Switzerland,CHE,"Mar 19, 2020",360
Switzerland,CHE,"Mar 20, 2020",878
Switzerland,CHE,"Mar 21, 2020",952
Switzerland,CHE,"Mar 22, 2020",1237
Switzerland,CHE,"Mar 23, 2020",894
Switzerland,CHE,"Mar 24, 2020",1044
Switzerland,CHE,"Mar 25, 2020",774
Switzerland,CHE,"Mar 26, 2020",925
Switzerland,CHE,"Mar 27, 2020",1000
Switzerland,CHE,"Mar 28, 2020",1390
Switzerland,CHE,"Mar 29, 2020",1048
Switzerland,CHE,"Mar 30, 2020",1122
Switzerland,CHE,"Mar 31, 2020",1138
Switzerland,CHE,"Apr 1, 2020",696
Switzerland,CHE,"Apr 2, 2020",962
Switzerland,CHE,"Apr 3, 2020",1124
Switzerland,CHE,"Apr 4, 2020",1033
Switzerland,CHE,"Apr 5, 2020",974
Switzerland,CHE,"Apr 6, 2020",821
Switzerland,CHE,"Apr 7, 2020",552
Switzerland,CHE,"Apr 8, 2020",590
Switzerland,CHE,"Apr 9, 2020",546
Switzerland,CHE,"Apr 10, 2020",785
Switzerland,CHE,"Apr 11, 2020",733
Switzerland,CHE,"Apr 12, 2020",592
Switzerland,CHE,"Apr 13, 2020",400
Switzerland,CHE,"Apr 14, 2020",279
Switzerland,CHE,"Apr 15, 2020",254
Switzerland,CHE,"Apr 16, 2020",583
Switzerland,CHE,"Apr 17, 2020",315
Switzerland,CHE,"Apr 18, 2020",346
Switzerland,CHE,"Apr 19, 2020",325
Switzerland,CHE,"Apr 20, 2020",336
Switzerland,CHE,"Apr 21, 2020",168
Switzerland,CHE,"Apr 22, 2020",155
Switzerland,CHE,"Apr 23, 2020",205
Switzerland,CHE,"Apr 24, 2020",228
Switzerland,CHE,"Apr 25, 2020",181
Switzerland,CHE,"Apr 26, 2020",216
Switzerland,CHE,"Apr 27, 2020",167
Switzerland,CHE,"Apr 28, 2020",103
Switzerland,CHE,"Apr 29, 2020",100
Switzerland,CHE,"Apr 30, 2020",143
Switzerland,CHE,"May 1, 2020",179
Switzerland,CHE,"May 2, 2020",119
Switzerland,CHE,"May 3, 2020",112
Switzerland,CHE,"May 4, 2020",88
Switzerland,CHE,"May 5, 2020",76
Switzerland,CHE,"May 6, 2020",28
Switzerland,CHE,"May 7, 2020",51
Switzerland,CHE,"May 8, 2020",66
Switzerland,CHE,"May 9, 2020",81
Switzerland,CHE,"May 10, 2020",44
Switzerland,CHE,"May 11, 2020",54
Switzerland,CHE,"May 12, 2020",39
Switzerland,CHE,"May 13, 2020",36
Switzerland,CHE,"May 14, 2020",33
Switzerland,CHE,"May 15, 2020",50
Switzerland,CHE,"May 16, 2020",51
Switzerland,CHE,"May 17, 2020",58
Switzerland,CHE,"May 18, 2020",15
Switzerland,CHE,"May 19, 2020",10
Switzerland,CHE,"May 20, 2020",21
Switzerland,CHE,"May 21, 2020",40
Switzerland,CHE,"May 22, 2020",36
Switzerland,CHE,"May 23, 2020",13
Switzerland,CHE,"May 24, 2020",18
Switzerland,CHE,"May 25, 2020",11
Switzerland,CHE,"May 26, 2020",10
Switzerland,CHE,"May 27, 2020",15
Switzerland,CHE,"May 28, 2020",0
Switzerland,CHE,"May 29, 2020",35
Switzerland,CHE,"May 30, 2020",32
Switzerland,CHE,"May 31, 2020",17
Switzerland,CHE,"Jun 1, 2020",17
Switzerland,CHE,"Jun 2, 2020",9
Switzerland,CHE,"Jun 3, 2020",3
Switzerland,CHE,"Jun 4, 2020",19
Switzerland,CHE,"Jun 5, 2020",20
Switzerland,CHE,"Jun 6, 2020",23
Switzerland,CHE,"Jun 7, 2020",20
Switzerland,CHE,"Jun 8, 2020",9
Switzerland,CHE,"Jun 9, 2020",7
Switzerland,CHE,"Jun 10, 2020",16
Switzerland,CHE,"Jun 11, 2020",23
Switzerland,CHE,"Jun 12, 2020",33
Switzerland,CHE,"Jun 13, 2020",19
Switzerland,CHE,"Jun 14, 2020",31
Switzerland,CHE,"Jun 15, 2020",23
Syria,SYR,"Mar 23, 2020",1
Syria,SYR,"Mar 24, 2020",0
Syria,SYR,"Mar 25, 2020",0
Syria,SYR,"Mar 26, 2020",0
Syria,SYR,"Mar 27, 2020",4
Syria,SYR,"Mar 28, 2020",0
Syria,SYR,"Mar 29, 2020",0
Syria,SYR,"Mar 30, 2020",4
Syria,SYR,"Mar 31, 2020",1
Syria,SYR,"Apr 1, 2020",0
Syria,SYR,"Apr 2, 2020",0
Syria,SYR,"Apr 3, 2020",6
Syria,SYR,"Apr 4, 2020",0
Syria,SYR,"Apr 5, 2020",0
Syria,SYR,"Apr 6, 2020",3
Syria,SYR,"Apr 7, 2020",0
Syria,SYR,"Apr 8, 2020",0
Syria,SYR,"Apr 9, 2020",0
Syria,SYR,"Apr 10, 2020",0
Syria,SYR,"Apr 11, 2020",0
Syria,SYR,"Apr 12, 2020",6
Syria,SYR,"Apr 13, 2020",0
Syria,SYR,"Apr 14, 2020",0
Syria,SYR,"Apr 15, 2020",4
Syria,SYR,"Apr 16, 2020",4
Syria,SYR,"Apr 17, 2020",0
Syria,SYR,"Apr 18, 2020",5
Syria,SYR,"Apr 19, 2020",0
Syria,SYR,"Apr 20, 2020",1
Syria,SYR,"Apr 21, 2020",0
Syria,SYR,"Apr 22, 2020",3
Syria,SYR,"Apr 23, 2020",0
Syria,SYR,"Apr 24, 2020",0
Syria,SYR,"Apr 25, 2020",0
Syria,SYR,"Apr 26, 2020",0
Syria,SYR,"Apr 27, 2020",1
Syria,SYR,"Apr 28, 2020",0
Syria,SYR,"Apr 29, 2020",0
Syria,SYR,"Apr 30, 2020",0
Syria,SYR,"May 1, 2020",0
Syria,SYR,"May 2, 2020",1
Syria,SYR,"May 3, 2020",0
Syria,SYR,"May 4, 2020",0
Syria,SYR,"May 5, 2020",0
Syria,SYR,"May 6, 2020",0
Syria,SYR,"May 7, 2020",1
Syria,SYR,"May 8, 2020",0
Syria,SYR,"May 9, 2020",2
Syria,SYR,"May 10, 2020",0
Syria,SYR,"May 11, 2020",0
Syria,SYR,"May 12, 2020",0
Syria,SYR,"May 13, 2020",0
